split,dataset,query_id,group,depth,initial_f1,pre_f1,post_f1,observed_delta,resolved_count,unresolved_count,resolved_fraction,evidence_support_count,support_per_resolved,answer_token_count,answer_char_count,reasoning_progress_token_count,reasoning_progress_char_count,next_information_need_token_count,next_search_query_token_count,cot_step_count,cot_token_count,passage_count,unique_passage_ratio,unique_title_ratio,evidence_vocab_size,retrieval_score_mean,retrieval_score_max,retrieval_score_std,question_query_jaccard,question_answer_jaccard,answer_evidence_jaccard,query_evidence_jaccard,progress_evidence_jaccard,need_evidence_jaccard,support_evidence_jaccard,answer_support_jaccard,unresolved_query_jaccard,resolved_evidence_jaccard,unresolved_evidence_jaccard
allocator-development,musique,2hop__83349_61033,musique::2hop__83349_61033,1.0,0.43,0.43,0.43,0.0,1.0,1.0,0.5,2.0,2.0,11.0,56.0,45.0,353.0,23.0,10.0,1.0,45.0,6.0,1.0,0.8333333333333334,183.0,40.858609,41.54797,0.538739721325304,0.3125,0.047619047619047616,0.05434782608695652,0.026595744680851064,0.07042253521126761,0.035175879396984924,0.0,0.0,0.23809523809523808,0.02617801047120419,0.02577319587628866
allocator-development,musique,2hop__83349_61033,musique::2hop__83349_61033,2.0,0.43,0.43,0.43,0.0,1.0,2.0,0.3333333333333333,4.0,4.0,11.0,56.0,35.0,260.0,17.0,8.0,2.0,63.0,10.0,1.0,0.7,351.0,45.1751728,55.062435,5.584335202247511,0.26666666666666666,0.047619047619047616,0.03133903133903134,0.022792022792022793,0.06043956043956044,0.03081232492997199,0.16338028169014085,0.140625,0.35294117647058826,0.03133903133903134,0.028089887640449437
allocator-development,musique,2hop__834606_3430,musique::2hop__834606_3430,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,2.0,13.0,45.0,357.0,15.0,7.0,1.0,45.0,6.0,1.0,1.0,206.0,34.719214,59.916405,11.883392895920114,0.1111111111111111,0.0,0.004830917874396135,0.019138755980861243,0.08658008658008658,0.027906976744186046,0.07729468599033816,0.05555555555555555,0.4,0.04807692307692308,0.019138755980861243
allocator-development,musique,2hop__834606_3430,musique::2hop__834606_3430,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.6666666666666666,4.0,2.0,2.0,13.0,40.0,319.0,20.0,7.0,2.0,65.0,12.0,1.0,0.5833333333333334,466.0,36.80519275,59.916405,8.822462875803616,0.05263157894736842,0.0,0.004291845493562232,0.010683760683760684,0.047619047619047616,0.02531645569620253,0.0,0.0,0.15789473684210525,0.031914893617021274,0.023404255319148935
allocator-development,musique,2hop__834974_332063,musique::2hop__834974_332063,1.0,0.4,0.4,0.4,0.0,1.0,1.0,0.5,2.0,2.0,3.0,27.0,48.0,410.0,14.0,6.0,1.0,48.0,6.0,1.0,1.0,71.0,29.985477666666668,33.030655,1.3873269103546666,0.0,0.0,0.04225352112676056,0.04054054054054054,0.14423076923076922,0.0625,0.10526315789473684,0.23076923076923078,0.15384615384615385,0.04054054054054054,0.05263157894736842
allocator-development,musique,2hop__834974_332063,musique::2hop__834974_332063,2.0,0.4,0.4,0.4,0.0,1.0,1.0,0.5,1.0,1.0,3.0,27.0,24.0,184.0,10.0,6.0,2.0,55.0,11.0,1.0,1.0,199.0,31.893168,45.109722,4.4712482365743735,0.0,0.0,0.01507537688442211,0.025,0.06190476190476191,0.029556650246305417,0.16,0.09090909090909091,0.4444444444444444,0.034653465346534656,0.019801980198019802
allocator-development,musique,2hop__83691_261307,musique::2hop__83691_261307,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,7.0,53.0,385.0,24.0,10.0,1.0,53.0,6.0,1.0,1.0,310.0,33.939964333333336,47.967594,8.25101411446061,0.3888888888888889,0.0,0.0032258064516129032,0.028938906752411574,0.11009174311926606,0.047021943573667714,0.0,0.0,0.3181818181818182,0.0,0.044444444444444446
allocator-development,musique,2hop__83691_261307,musique::2hop__83691_261307,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.3333333333333333,3.0,3.0,1.0,7.0,32.0,215.0,21.0,4.0,2.0,61.0,9.0,1.0,0.8888888888888888,407.0,31.436882444444443,47.967594,7.666807962340044,0.11764705882352941,0.0,0.002457002457002457,0.0024390243902439024,0.0477326968973747,0.028846153846153848,0.0,0.0,0.14285714285714285,0.041666666666666664,0.01699029126213592
allocator-development,musique,2hop__836_909,musique::2hop__836_909,1.0,0.67,0.67,0.67,0.0,2.0,0.0,1.0,3.0,1.5,1.0,4.0,41.0,384.0,17.0,9.0,1.0,41.0,6.0,1.0,0.5,264.0,38.81083733333333,46.100487,3.741362360472171,0.23809523809523808,0.0,0.003787878787878788,0.02631578947368421,0.08156028368794327,0.040740740740740744,0.0,0.0,0.0,0.04814814814814815,0.0
allocator-development,musique,2hop__836_909,musique::2hop__836_909,2.0,0.67,0.67,0.67,0.0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,39.0,380.0,23.0,9.0,2.0,51.0,10.0,1.0,0.4,396.0,40.6576159,46.385918,4.018013480769009,0.23809523809523808,0.0,0.0025252525252525255,0.017587939698492462,0.050724637681159424,0.0345679012345679,0.0,0.0,0.0,0.0399002493765586,0.0
allocator-development,musique,2hop__83811_63979,musique::2hop__83811_63979,1.0,0.59,0.59,0.59,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,12.0,75.0,45.0,326.0,23.0,9.0,1.0,45.0,6.0,1.0,1.0,265.0,45.22098066666667,59.84805,7.823829365591712,0.18181818181818182,0.16,0.045283018867924525,0.033962264150943396,0.09540636042402827,0.054945054945054944,0.0,0.0,0.2631578947368421,0.05947955390334572,0.037037037037037035
allocator-development,musique,2hop__83811_63979,musique::2hop__83811_63979,2.0,0.59,0.59,0.59,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,12.0,75.0,37.0,257.0,22.0,10.0,2.0,53.0,11.0,1.0,1.0,458.0,39.77160209090909,59.84805,8.40514445471051,0.125,0.16,0.026200873362445413,0.0196078431372549,0.048728813559322036,0.023454157782515993,0.09565217391304348,0.16,0.3333333333333333,0.0367170626349892,0.017241379310344827
allocator-development,musique,2hop__84060_839372,musique::2hop__84060_839372,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,2.0,13.0,46.0,415.0,17.0,7.0,1.0,46.0,6.0,1.0,0.8333333333333334,156.0,29.203628666666667,36.968937,3.540262566553063,0.1875,0.07692307692307693,0.01282051282051282,0.025157232704402517,0.11602209944751381,0.04216867469879518,0.0,0.0,0.20833333333333334,0.06172839506172839,0.07878787878787878
allocator-development,musique,2hop__84060_839372,musique::2hop__84060_839372,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,1.0,0.5,2.0,13.0,31.0,252.0,16.0,6.0,2.0,52.0,11.0,1.0,0.9090909090909091,290.0,26.16479418181818,36.968937,4.2703314619690875,0.058823529411764705,0.07692307692307693,0.006896551724137931,0.01718213058419244,0.04220779220779221,0.033783783783783786,0.061855670103092786,0.10526315789473684,0.2222222222222222,0.06779661016949153,0.030303030303030304
allocator-development,musique,2hop__841244_333219,musique::2hop__841244_333219,1.0,0.0,0.0,0.8,0.8,1.0,1.0,0.5,1.0,1.0,1.0,7.0,29.0,243.0,22.0,5.0,1.0,29.0,6.0,1.0,1.0,187.0,25.912366,34.872185,4.40890470829899,0.0625,0.0,0.0,0.015873015873015872,0.07462686567164178,0.024509803921568627,0.12234042553191489,0.0,0.2222222222222222,0.0481283422459893,0.010471204188481676
allocator-development,musique,2hop__841244_333219,musique::2hop__841244_333219,2.0,0.0,0.8,0.8,0.0,1.0,1.0,0.5,2.0,2.0,6.0,50.0,30.0,291.0,20.0,8.0,2.0,48.0,12.0,1.0,1.0,367.0,29.816064583333333,38.672466,5.455996838677915,0.1111111111111111,0.125,0.01634877384196185,0.016260162601626018,0.04199475065616798,0.02925531914893617,0.07317073170731707,0.20689655172413793,0.16666666666666666,0.02452316076294278,0.008108108108108109
allocator-development,musique,2hop__843200_21587,musique::2hop__843200_21587,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,3.0,19.0,27.0,199.0,7.0,6.0,1.0,27.0,6.0,1.0,1.0,275.0,25.136325,36.02803,5.082940783766553,0.0,0.0,0.01090909090909091,0.01444043321299639,0.07473309608540925,0.018050541516245487,0.13405797101449277,0.07894736842105263,0.75,0.057971014492753624,0.017985611510791366
allocator-development,musique,2hop__843200_21587,musique::2hop__843200_21587,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,28.0,240.0,17.0,6.0,2.0,41.0,12.0,1.0,0.5833333333333334,539.0,35.98801275,48.45482,11.455846046891336,0.0,0.0,0.0018552875695732839,0.009259259259259259,0.03467153284671533,0.018315018315018316,0.0,0.0,0.0,0.02214022140221402,0.0
allocator-development,musique,2hop__846047_3001,musique::2hop__846047_3001,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,7.0,28.0,200.0,16.0,6.0,1.0,28.0,6.0,1.0,0.3333333333333333,292.0,36.5039275,37.708286,0.8157675684696695,0.1875,0.0,0.0,0.010169491525423728,0.03559870550161812,0.03355704697986577,0.0,0.0,0.15789473684210525,0.0,0.04054054054054054
allocator-development,musique,2hop__846047_3001,musique::2hop__846047_3001,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,13.0,34.0,251.0,21.0,8.0,2.0,52.0,12.0,1.0,0.6666666666666666,390.0,30.11307725,37.708286,6.769167508066264,0.3125,0.0,0.005128205128205128,0.020512820512820513,0.05472636815920398,0.04050632911392405,0.08418367346938775,0.05714285714285714,0.5384615384615384,0.020460358056265986,0.028132992327365727
allocator-development,musique,2hop__846738_80728,musique::2hop__846738_80728,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,7.0,36.0,305.0,12.0,6.0,1.0,36.0,6.0,1.0,1.0,129.0,41.828581,61.519127,8.822680897222527,0.10526315789473684,0.0,0.0,0.022727272727272728,0.13793103448275862,0.05223880597014925,0.12307692307692308,0.0,0.10526315789473684,0.06976744186046512,0.051094890510948905
allocator-development,musique,2hop__846738_80728,musique::2hop__846738_80728,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,32.0,288.0,12.0,7.0,2.0,47.0,12.0,1.0,1.0,346.0,32.04102275,61.519127,12.259741832016447,0.1,0.0,0.002890173410404624,0.01729106628242075,0.0647887323943662,0.019943019943019943,0.0,0.0,0.0,0.04899135446685879,0.0
allocator-development,musique,2hop__8469_838537,musique::2hop__8469_838537,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,15.0,38.0,320.0,18.0,4.0,1.0,38.0,6.0,1.0,1.0,195.0,23.928457833333333,29.334255,2.8942360090037242,0.05555555555555555,0.0,0.010256410256410256,0.015306122448979591,0.06880733944954129,0.04926108374384237,0.05612244897959184,0.16666666666666666,0.2,0.030303030303030304,0.045
allocator-development,musique,2hop__8469_838537,musique::2hop__8469_838537,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,2.0,15.0,38.0,288.0,16.0,4.0,2.0,42.0,10.0,1.0,1.0,319.0,22.2934958,29.334255,3.029188765680798,0.05555555555555555,0.0,0.006269592476489028,0.012539184952978056,0.05309734513274336,0.03715170278637771,0.059375,0.1,0.3333333333333333,0.018691588785046728,0.018691588785046728
allocator-development,musique,2hop__8469_8477,musique::2hop__8469_8477,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,42.0,368.0,19.0,6.0,1.0,42.0,6.0,1.0,0.8333333333333334,221.0,23.85307183333333,25.766397,1.17900177804028,0.19047619047619047,0.0,0.0,0.017937219730941704,0.0823045267489712,0.034482758620689655,0.0,0.0,0.3333333333333333,0.0,0.043668122270742356
allocator-development,musique,2hop__8469_8477,musique::2hop__8469_8477,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,1.0,7.0,23.0,188.0,11.0,6.0,2.0,50.0,11.0,1.0,0.9090909090909091,399.0,21.734072454545455,25.766397,2.564585022579619,0.19047619047619047,0.0,0.0,0.0125,0.024271844660194174,0.01485148514851485,0.0,0.0,0.35294117647058826,0.0,0.027160493827160494
allocator-development,musique,2hop__850807_64929,musique::2hop__850807_64929,1.0,0.0,0.0,0.8,0.8,2.0,1.0,0.6666666666666666,3.0,1.5,2.0,9.0,56.0,463.0,14.0,7.0,1.0,56.0,6.0,1.0,0.8333333333333334,155.0,27.530754333333334,49.840637,10.294296565152306,0.1111111111111111,0.0,0.012903225806451613,0.03184713375796178,0.11052631578947368,0.043209876543209874,0.08187134502923976,0.06666666666666667,0.21428571428571427,0.06369426751592357,0.024844720496894408
allocator-development,musique,2hop__850807_64929,musique::2hop__850807_64929,2.0,0.0,0.8,1.0,0.19999999999999996,2.0,1.0,0.6666666666666666,2.0,1.0,2.0,11.0,35.0,279.0,21.0,9.0,2.0,67.0,10.0,1.0,0.7,368.0,30.2176611,49.840637,8.9081989896837,0.047619047619047616,0.0,0.005434782608695652,0.02168021680216802,0.0549738219895288,0.026385224274406333,0.327027027027027,0.016260162601626018,0.4375,0.03783783783783784,0.024128686327077747
allocator-development,musique,2hop__851205_2630,musique::2hop__851205_2630,1.0,0.0,0.0,0.07,0.07,1.0,2.0,0.3333333333333333,2.0,2.0,16.0,115.0,24.0,179.0,23.0,8.0,1.0,24.0,6.0,1.0,1.0,184.0,29.671979333333333,40.162716,4.769955409943496,0.14285714285714285,0.14285714285714285,0.041666666666666664,0.02127659574468085,0.05583756345177665,0.029850746268656716,0.09895833333333333,0.16216216216216217,0.2631578947368421,0.03783783783783784,0.030927835051546393
allocator-development,musique,2hop__851205_2630,musique::2hop__851205_2630,2.0,0.0,0.07,0.0,-0.07,1.0,2.0,0.3333333333333333,2.0,2.0,26.0,189.0,35.0,243.0,27.0,8.0,2.0,44.0,10.0,1.0,0.8,272.0,29.0510324,40.162716,3.7788815568118364,0.14285714285714285,0.13513513513513514,0.0456140350877193,0.014492753623188406,0.054982817869415807,0.03460207612456748,0.0706713780918728,0.11764705882352941,0.16666666666666666,0.021739130434782608,0.03546099290780142
allocator-development,musique,2hop__854797_523858,musique::2hop__854797_523858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,3.0,22.0,35.0,336.0,12.0,7.0,1.0,35.0,6.0,1.0,1.0,219.0,22.7732155,41.31724,8.484601904792816,0.18181818181818182,0.0,0.00909090909090909,0.0319634703196347,0.08085106382978724,0.03125,0.13636363636363635,0.0625,1.0,0.03636363636363636,0.0319634703196347
allocator-development,musique,2hop__854797_523858,musique::2hop__854797_523858,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,3.0,2.0,20.0,36.0,304.0,19.0,9.0,2.0,56.0,12.0,1.0,0.8333333333333334,431.0,30.574989666666667,42.981613,9.978131210460907,0.15384615384615385,0.0,0.004640371229698376,0.02088167053364269,0.05417607223476298,0.0273972602739726,0.16129032258064516,0.013513513513513514,0.4166666666666667,0.023148148148148147,0.013856812933025405
allocator-development,musique,2hop__859885_125776,musique::2hop__859885_125776,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,2.0,2.0,14.0,27.0,196.0,12.0,5.0,1.0,27.0,6.0,1.0,1.0,136.0,32.629306166666666,42.77188,5.937654974528144,0.07692307692307693,0.0,0.0072992700729927005,0.029197080291970802,0.09395973154362416,0.06474820143884892,0.2536231884057971,0.02631578947368421,0.7142857142857143,0.06521739130434782,0.036231884057971016
allocator-development,musique,2hop__859885_125776,musique::2hop__859885_125776,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,2.0,2.0,14.0,25.0,192.0,19.0,9.0,2.0,39.0,12.0,1.0,0.9166666666666666,283.0,38.874204,54.206947,8.978030517797654,0.2857142857142857,0.0,0.007067137809187279,0.03180212014134275,0.0547945205479452,0.04861111111111111,0.05555555555555555,0.09523809523809523,0.5,0.03169014084507042,0.017605633802816902
allocator-development,musique,2hop__863695_90382,musique::2hop__863695_90382,1.0,0.67,0.67,0.67,0.0,3.0,2.0,0.6,2.0,0.6666666666666666,2.0,12.0,33.0,249.0,16.0,10.0,1.0,33.0,6.0,1.0,0.6666666666666666,302.0,35.2409355,40.751022,3.1235220740500482,0.15789473684210525,0.0,0.006622516556291391,0.02631578947368421,0.07371794871794872,0.032467532467532464,0.07540983606557378,0.07692307692307693,0.3333333333333333,0.036303630363036306,0.05537459283387622
allocator-development,musique,2hop__863695_90382,musique::2hop__863695_90382,2.0,0.67,0.67,0.67,0.0,3.0,1.0,0.75,4.0,1.3333333333333333,2.0,12.0,38.0,315.0,25.0,11.0,2.0,38.0,10.0,1.0,0.6,386.0,44.9802756,71.83431,14.596064681806615,0.21052631578947367,0.0,0.0051813471502590676,0.025839793281653745,0.06,0.05384615384615385,0.08974358974358974,0.05128205128205128,0.2631578947368421,0.05154639175257732,0.028350515463917526
allocator-development,musique,2hop__863895_61027,musique::2hop__863895_61027,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,7.0,60.0,518.0,21.0,6.0,1.0,60.0,6.0,1.0,0.8333333333333334,234.0,25.518992666666666,31.96774,5.319394565931875,0.25,0.0,0.0,0.01694915254237288,0.13076923076923078,0.04081632653061224,0.20253164556962025,0.0,0.21428571428571427,0.0,0.02510460251046025
allocator-development,musique,2hop__863895_61027,musique::2hop__863895_61027,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,3.0,1.5,1.0,4.0,54.0,503.0,29.0,9.0,2.0,80.0,9.0,1.0,0.8888888888888888,322.0,23.627095999999998,31.96774,5.103468893606975,0.2,0.0,0.003105590062111801,0.021604938271604937,0.08985507246376812,0.04776119402985075,0.1476923076923077,0.0196078431372549,0.25925925925925924,0.06790123456790123,0.03273809523809524
allocator-development,musique,2hop__86545_446818,musique::2hop__86545_446818,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,24.0,174.0,20.0,10.0,1.0,24.0,6.0,1.0,1.0,307.0,24.130550500000002,25.950796,1.3255148710689422,0.4666666666666667,0.0,0.0,0.02922077922077922,0.018461538461538463,0.0380952380952381,0.0,0.0,0.375,0.0,0.022435897435897436
allocator-development,musique,2hop__86545_446818,musique::2hop__86545_446818,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,1.0,1.0,1.0,7.0,31.0,235.0,21.0,11.0,2.0,43.0,12.0,1.0,0.9166666666666666,449.0,24.4354855,26.893393,1.354843813543065,0.35294117647058826,0.0,0.0,0.022222222222222223,0.0367170626349892,0.03070175438596491,0.0,0.0,0.3157894736842105,0.021929824561403508,0.019823788546255508
allocator-development,musique,2hop__87221_773040,musique::2hop__87221_773040,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2.0,2.0,2.0,13.0,40.0,348.0,11.0,7.0,1.0,40.0,6.0,1.0,0.16666666666666666,252.0,68.47248766666667,85.31249,12.55296325956138,0.15,0.0,0.007936507936507936,0.023715415019762844,0.08955223880597014,0.02734375,0.0,0.0,0.38461538461538464,0.04330708661417323,0.02734375
allocator-development,musique,2hop__87221_773040,musique::2hop__87221_773040,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2.0,2.0,1.0,7.0,30.0,242.0,11.0,6.0,2.0,49.0,12.0,1.0,0.4166666666666667,574.0,52.86886741666667,85.31249,17.971603452405287,0.047619047619047616,0.0,0.0,0.006944444444444444,0.037800687285223365,0.012110726643598616,0.0,0.0,0.26666666666666666,0.017361111111111112,0.019097222222222224
allocator-development,musique,2hop__88407_15928,musique::2hop__88407_15928,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,2.0,1.0,5.0,38.0,35.0,264.0,21.0,10.0,1.0,35.0,6.0,1.0,0.8333333333333334,309.0,31.637917333333334,49.258053,9.83522080710519,0.35294117647058826,0.0,0.016181229773462782,0.02903225806451613,0.06501547987616099,0.04100946372239748,0.09646302250803858,0.15625,0.25,0.03205128205128205,0.03514376996805112
allocator-development,musique,2hop__88407_15928,musique::2hop__88407_15928,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,2.0,1.0,4.0,35.0,44.0,352.0,24.0,10.0,2.0,50.0,8.0,1.0,0.75,374.0,30.68733675,49.258053,8.747692444059643,0.2777777777777778,0.0,0.005319148936170213,0.024,0.05289672544080604,0.0391644908616188,0.039473684210526314,0.041666666666666664,0.21212121212121213,0.040106951871657755,0.04392764857881137
allocator-development,musique,2hop__89049_21118,musique::2hop__89049_21118,1.0,0.0,0.0,0.22,0.22,1.0,1.0,0.5,1.0,1.0,1.0,6.0,21.0,155.0,7.0,4.0,1.0,21.0,6.0,1.0,0.5,254.0,34.715995666666664,36.927555,1.2028274865735675,0.0,0.0,0.003937007874015748,0.0038910505836575876,0.04961832061068702,0.01556420233463035,0.09019607843137255,0.041666666666666664,0.42857142857142855,0.031496062992125984,0.011673151750972763
allocator-development,musique,2hop__89049_21118,musique::2hop__89049_21118,2.0,0.0,0.22,0.22,0.0,1.0,1.0,0.5,1.0,1.0,6.0,34.0,22.0,191.0,12.0,6.0,2.0,28.0,12.0,1.0,0.5833333333333334,431.0,28.58229625,36.927555,7.105143368943657,0.05263157894736842,0.0,0.0022935779816513763,0.011574074074074073,0.03189066059225513,0.016055045871559634,0.05324074074074074,0.0,0.4444444444444444,0.013888888888888888,0.011547344110854504
allocator-development,musique,2hop__89175_50788,musique::2hop__89175_50788,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,7.0,29.0,255.0,11.0,8.0,1.0,29.0,6.0,1.0,0.5,313.0,36.13382983333334,39.894157,2.0538031300210204,0.375,0.0,0.0,0.022292993630573247,0.058823529411764705,0.02857142857142857,0.10828025477707007,0.0,0.375,0.0,0.0380952380952381
allocator-development,musique,2hop__89175_50788,musique::2hop__89175_50788,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,7.0,26.0,211.0,16.0,8.0,2.0,40.0,8.0,1.0,0.375,398.0,36.081865125,39.894157,1.8009481132086678,0.375,0.0,0.0,0.017543859649122806,0.0392156862745098,0.029850746268656716,0.0,0.0,0.375,0.0,0.03
allocator-development,musique,2hop__89354_85481,musique::2hop__89354_85481,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,42.0,449.0,18.0,7.0,1.0,42.0,6.0,1.0,0.3333333333333333,317.0,45.851134,51.162094,2.8071809290203706,0.23809523809523808,0.0,0.0,0.009345794392523364,0.0436046511627907,0.024464831804281346,0.5297805642633229,0.0,0.25,0.0,0.03076923076923077
allocator-development,musique,2hop__89354_85481,musique::2hop__89354_85481,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,2.0,2.0,11.0,71.0,32.0,309.0,16.0,9.0,2.0,48.0,11.0,1.0,0.6363636363636364,395.0,45.60604218181818,51.162094,3.0712587047887245,0.21739130434782608,0.25,0.020100502512562814,0.020202020202020204,0.04656862745098039,0.03526448362720403,0.0,0.0,0.4117647058823529,0.020151133501259445,0.025
allocator-development,musique,2hop__91724_64652,musique::2hop__91724_64652,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,1.0,7.0,30.0,222.0,18.0,6.0,1.0,30.0,6.0,1.0,0.6666666666666666,211.0,43.41026466666667,57.677677,7.446391709241972,0.1875,0.0,0.0,0.004629629629629629,0.06637168141592921,0.03153153153153153,0.0,0.0,0.4444444444444444,0.04265402843601896,0.013953488372093023
allocator-development,musique,2hop__91724_64652,musique::2hop__91724_64652,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,3.0,9.0,85.0,34.0,328.0,21.0,6.0,2.0,52.0,12.0,1.0,0.8333333333333334,269.0,42.88073425,57.677677,5.339960767375608,0.1875,0.2222222222222222,0.014598540145985401,0.018518518518518517,0.06690140845070422,0.03942652329749104,0.0,0.0,0.4444444444444444,0.03345724907063197,0.01845018450184502
allocator-development,musique,2hop__92202_64008,musique::2hop__92202_64008,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,28.0,208.0,14.0,9.0,1.0,28.0,6.0,1.0,1.0,224.0,19.767626166666666,21.667547,1.0221740006470548,0.3333333333333333,0.0,0.0,0.017467248908296942,0.04132231404958678,0.02586206896551724,0.0,0.0,0.375,0.0,0.030434782608695653
allocator-development,musique,2hop__92202_64008,musique::2hop__92202_64008,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,29.0,41.0,363.0,18.0,12.0,2.0,55.0,12.0,1.0,0.9166666666666666,378.0,23.915510166666667,42.812283,6.369383273474048,0.2777777777777778,0.0,0.0026246719160104987,0.031746031746031744,0.05012531328320802,0.03125,0.0,0.0,0.4666666666666667,0.0,0.01837270341207349
allocator-development,musique,2hop__93172_34844,musique::2hop__93172_34844,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,25.0,186.0,17.0,4.0,1.0,25.0,6.0,1.0,1.0,349.0,26.364865,29.364988,1.9514928364718636,0.21052631578947367,0.0,0.0028653295128939827,0.011461318051575931,0.030303030303030304,0.030985915492957747,0.0,0.0,0.17391304347826086,0.0,0.03333333333333333
allocator-development,musique,2hop__93172_34844,musique::2hop__93172_34844,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,30.0,211.0,21.0,5.0,2.0,32.0,10.0,1.0,0.9,485.0,23.0672642,29.364988,4.527939703972609,0.2,0.0,0.002061855670103093,0.00823045267489712,0.027944111776447105,0.028455284552845527,0.0,0.0,0.1111111111111111,0.0,0.035856573705179286
allocator-development,musique,2hop__93502_78714,musique::2hop__93502_78714,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,9.0,47.0,65.0,588.0,18.0,7.0,1.0,65.0,6.0,1.0,0.6666666666666666,245.0,28.524856333333332,31.30857,2.359546561925029,0.23529411764705882,0.2777777777777778,0.032520325203252036,0.020242914979757085,0.12727272727272726,0.04365079365079365,0.2874493927125506,0.10810810810810811,0.0,0.0398406374501992,0.0
allocator-development,musique,2hop__93502_78714,musique::2hop__93502_78714,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,2.0,1.0,4.0,34.0,270.0,23.0,7.0,2.0,71.0,11.0,1.0,0.8181818181818182,455.0,25.61446890909091,31.30857,3.7621160963239695,0.16666666666666666,0.0,0.002197802197802198,0.013157894736842105,0.047109207708779445,0.032397408207343416,0.06783369803063458,0.030303030303030304,0.21428571428571427,0.017543859649122806,0.019736842105263157
allocator-development,musique,2hop__9438_22384,musique::2hop__9438_22384,1.0,0.1,0.1,0.0,-0.1,2.0,2.0,0.5,2.0,1.0,18.0,141.0,41.0,373.0,18.0,6.0,1.0,41.0,6.0,1.0,0.8333333333333334,277.0,27.610051666666667,28.968384,0.8633598097897667,0.2,0.5,0.0498220640569395,0.010714285714285714,0.07432432432432433,0.03873239436619718,0.0,0.0,0.13333333333333333,0.028469750889679714,0.0176678445229682
allocator-development,musique,2hop__9438_22384,musique::2hop__9438_22384,2.0,0.1,0.0,0.35,0.35,2.0,2.0,0.5,3.0,1.5,13.0,81.0,36.0,290.0,23.0,8.0,2.0,59.0,12.0,1.0,0.6666666666666666,464.0,29.464792833333334,34.438576,2.3584816885799587,0.0,0.19047619047619047,0.023605150214592276,0.012875536480686695,0.05042016806722689,0.027426160337552744,0.0,0.0,0.16666666666666666,0.023706896551724137,0.025423728813559324
