set,dataset,query_id,source_split,sampling_seed,initial_rank,initial_role,final_selection_basis,final_trajectory_status
independent-evaluation,hotpotqa,5add1bd8554299473435384f,train,2026080217,220,primary,primary,complete
independent-evaluation,hotpotqa,5add281e5542994734353884,train,2026080217,514,primary,primary,complete
independent-evaluation,hotpotqa,5add293a5542994ed6169ca2,train,2026080217,306,primary,primary,complete
independent-evaluation,hotpotqa,5add44595542995b365faae4,train,2026080217,481,primary,primary,complete
independent-evaluation,hotpotqa,5add46a15542995b365faaf0,train,2026080217,297,primary,primary,complete
independent-evaluation,hotpotqa,5add4c785542990dbb2f7e1a,train,2026080217,352,primary,primary,complete
independent-evaluation,hotpotqa,5add66cd5542995b365fab29,train,2026080217,78,primary,primary,complete
independent-evaluation,hotpotqa,5addcb035542997dc7907032,train,2026080217,587,primary,primary,complete
independent-evaluation,hotpotqa,5adde5f85542992200553b91,train,2026080217,189,primary,primary,complete
independent-evaluation,hotpotqa,5addf3f35542990dbb2f7f0f,train,2026080217,447,primary,primary,complete
independent-evaluation,hotpotqa,5addfb3f5542992200553bbf,train,2026080217,479,primary,primary,complete
independent-evaluation,hotpotqa,5addfc535542992200553bc6,train,2026080217,271,primary,primary,complete
independent-evaluation,hotpotqa,5ade15ee5542990dbb2f7f4d,train,2026080217,40,primary,primary,complete
independent-evaluation,hotpotqa,5ade18eb55429939a52fe814,train,2026080217,53,primary,primary,complete
independent-evaluation,hotpotqa,5ade23cf5542990dbb2f7f5b,train,2026080217,484,primary,primary,complete
independent-evaluation,hotpotqa,5ade54c25542992fa25da751,train,2026080217,255,primary,primary,complete
independent-evaluation,hotpotqa,5ade5c06554299728e26c6e2,train,2026080217,270,primary,primary,complete
independent-evaluation,hotpotqa,5ade63d1554299728e26c70e,train,2026080217,56,primary,primary,complete
independent-evaluation,hotpotqa,5ade8c0c55429975fa854f05,train,2026080217,66,primary,primary,complete
independent-evaluation,hotpotqa,5ade8dc655429939a52fe8f4,train,2026080217,46,primary,primary,complete
independent-evaluation,hotpotqa,5ade93315542997c77adee5f,train,2026080217,400,primary,primary,complete
independent-evaluation,hotpotqa,5ade984b554299728e26c754,train,2026080217,130,primary,primary,complete
independent-evaluation,hotpotqa,5adee51f5542995ec70e8f3e,train,2026080217,584,primary,primary,complete
independent-evaluation,hotpotqa,5adefcbb5542992d7e9f9266,train,2026080217,392,primary,primary,complete
independent-evaluation,hotpotqa,5adf1fea5542993344016beb,train,2026080217,263,primary,primary,complete
independent-evaluation,hotpotqa,5adf32d95542993344016c17,train,2026080217,145,primary,primary,complete
independent-evaluation,hotpotqa,5adf52585542995ec70e8fc2,train,2026080217,106,primary,primary,complete
independent-evaluation,hotpotqa,5adf54605542993a75d264c6,train,2026080217,279,primary,primary,complete
independent-evaluation,hotpotqa,5adf6d4f5542995ec70e9001,train,2026080217,322,primary,primary,complete
independent-evaluation,hotpotqa,5adf8dc45542995534e8c7e3,train,2026080217,134,primary,primary,complete
independent-evaluation,hotpotqa,5adf8f045542993344016d0a,train,2026080217,169,primary,primary,complete
independent-evaluation,hotpotqa,5adfa8ac55429942ec259add,train,2026080217,438,primary,primary,complete
independent-evaluation,hotpotqa,5adfb18c55429942ec259afb,train,2026080217,412,primary,primary,complete
independent-evaluation,hotpotqa,5adfb29f554299603e418374,train,2026080217,554,primary,primary,complete
independent-evaluation,hotpotqa,5adfe4ac55429925eb1afb05,train,2026080217,466,primary,primary,complete
independent-evaluation,hotpotqa,5adfe63355429942ec259b75,train,2026080217,73,primary,primary,complete
independent-evaluation,hotpotqa,5adfe89955429925eb1afb22,train,2026080217,283,primary,primary,complete
independent-evaluation,hotpotqa,5adfeb1b55429925eb1afb2c,train,2026080217,537,primary,primary,complete
independent-evaluation,hotpotqa,5adfeee155429942ec259b9b,train,2026080217,168,primary,primary,complete
independent-evaluation,hotpotqa,5adff1a555429925eb1afb5f,train,2026080217,577,primary,primary,complete
independent-evaluation,hotpotqa,5adffddc55429942ec259bc2,train,2026080217,350,primary,primary,complete
independent-evaluation,hotpotqa,5ae0015755429942ec259bd4,train,2026080217,143,primary,primary,complete
independent-evaluation,hotpotqa,5ae0165255429942ec259c17,train,2026080217,501,primary,primary,complete
independent-evaluation,hotpotqa,5ae018cc55429925eb1afc10,train,2026080217,74,primary,primary,complete
independent-evaluation,hotpotqa,5ae0550255429906c02daacf,train,2026080217,315,primary,primary,complete
independent-evaluation,hotpotqa,5ae05c3155429924de1b70b0,train,2026080217,127,primary,primary,complete
independent-evaluation,hotpotqa,5ae05c7155429945ae959347,train,2026080217,559,primary,primary,complete
independent-evaluation,hotpotqa,5ae09e7955429906c02daae7,train,2026080217,496,primary,primary,complete
independent-evaluation,hotpotqa,5ae0a5d05542993d6555ebe2,train,2026080217,141,primary,primary,complete
independent-evaluation,hotpotqa,5ae0b70255429945ae959439,train,2026080217,403,primary,primary,complete
independent-evaluation,hotpotqa,5ae0ba4555429906c02dab05,train,2026080217,579,primary,primary,complete
independent-evaluation,hotpotqa,5ae0e5f1554299422ee9954a,train,2026080217,107,primary,primary,complete
independent-evaluation,hotpotqa,5ae0f2ad5542997b2ef7d09d,train,2026080217,176,primary,primary,complete
independent-evaluation,hotpotqa,5ae10cd055429901ffe4ad2a,train,2026080217,511,primary,primary,complete
independent-evaluation,hotpotqa,5ae1191555429901ffe4ad86,train,2026080217,252,primary,primary,complete
independent-evaluation,hotpotqa,5ae127dd5542997b2ef7d10e,train,2026080217,286,primary,primary,complete
independent-evaluation,hotpotqa,5ae137a155429901ffe4adfe,train,2026080217,195,primary,primary,complete
independent-evaluation,hotpotqa,5ae144d9554299422ee99653,train,2026080217,5,primary,primary,complete
independent-evaluation,hotpotqa,5ae14b3355429920d52343a9,train,2026080217,541,primary,primary,complete
independent-evaluation,hotpotqa,5ae158f155429901ffe4ae79,train,2026080217,590,primary,primary,complete
independent-evaluation,hotpotqa,5ae169335542997b2ef7d1dc,train,2026080217,549,primary,primary,complete
independent-evaluation,hotpotqa,5ae1828355429901ffe4aede,train,2026080217,427,primary,primary,complete
independent-evaluation,hotpotqa,5ae19578554299234fd0429f,train,2026080217,119,primary,primary,complete
independent-evaluation,hotpotqa,5ae197d0554299492dc91b4f,train,2026080217,351,primary,primary,complete
independent-evaluation,hotpotqa,5ae1b3c1554299492dc91b72,train,2026080217,502,primary,primary,complete
independent-evaluation,hotpotqa,5ae1d8b0554299422ee996a1,train,2026080217,282,primary,primary,complete
independent-evaluation,hotpotqa,5ae1dd86554299492dc91ba9,train,2026080217,423,primary,primary,complete
independent-evaluation,hotpotqa,5ae1e3965542997f29b3c16a,train,2026080217,388,primary,primary,complete
independent-evaluation,hotpotqa,5ae20455554299234fd0439a,train,2026080217,558,primary,primary,complete
independent-evaluation,hotpotqa,5ae22a3b554299495565da1b,train,2026080217,247,primary,primary,complete
independent-evaluation,hotpotqa,5ae235ef5542992decbdcc67,train,2026080217,506,primary,primary,complete
independent-evaluation,hotpotqa,5ae244ac5542996483e6494e,train,2026080217,493,primary,primary,complete
independent-evaluation,hotpotqa,5ae252af5542994d89d5b3d6,train,2026080217,184,primary,primary,complete
independent-evaluation,hotpotqa,5ae261185542994d89d5b3ff,train,2026080217,411,primary,primary,complete
independent-evaluation,hotpotqa,5ae28c19554299495565daab,train,2026080217,137,primary,primary,complete
independent-evaluation,hotpotqa,5ae29d175542992decbdcd56,train,2026080217,487,primary,primary,complete
independent-evaluation,hotpotqa,5ae2a4c7554299495565db04,train,2026080217,408,primary,primary,complete
independent-evaluation,hotpotqa,5ae2cc975542996483e64a6b,train,2026080217,10,primary,primary,complete
independent-evaluation,hotpotqa,5ae2d1155542996483e64a7a,train,2026080217,257,primary,primary,complete
independent-evaluation,hotpotqa,5ae2ed275542991a06ce9906,train,2026080217,586,primary,primary,complete
independent-evaluation,hotpotqa,5ae321c35542994393b9e61a,train,2026080217,109,primary,primary,complete
independent-evaluation,hotpotqa,5ae3254355429928c4239631,train,2026080217,597,primary,primary,complete
independent-evaluation,hotpotqa,5ae334965542992f92d82242,train,2026080217,331,primary,primary,complete
independent-evaluation,hotpotqa,5ae336c65542990afbd1e0e2,train,2026080217,588,primary,primary,complete
independent-evaluation,hotpotqa,5ae33d605542992f92d8226b,train,2026080217,381,primary,primary,complete
independent-evaluation,hotpotqa,5ae344495542990afbd1e100,train,2026080217,441,primary,primary,complete
independent-evaluation,hotpotqa,5ae351795542990afbd1e10a,train,2026080217,489,primary,primary,complete
independent-evaluation,hotpotqa,5ae3570d5542992f92d82298,train,2026080217,115,primary,primary,complete
independent-evaluation,hotpotqa,5ae35f235542990afbd1e122,train,2026080217,52,primary,primary,complete
independent-evaluation,hotpotqa,5ae360155542991a06ce99a7,train,2026080217,37,primary,primary,complete
independent-evaluation,hotpotqa,5ae364585542994393b9e6a7,train,2026080217,83,primary,primary,complete
independent-evaluation,hotpotqa,5ae381875542991a06ce99d7,train,2026080217,191,primary,primary,complete
independent-evaluation,hotpotqa,5ae3c03d5542992e3233c475,train,2026080217,430,primary,primary,complete
independent-evaluation,hotpotqa,5ae3c35b5542992f92d8236f,train,2026080217,542,primary,primary,complete
independent-evaluation,hotpotqa,5ae3e1085542992e3233c49b,train,2026080217,531,primary,primary,complete
independent-evaluation,hotpotqa,5ae3e5605542994393b9e79c,train,2026080217,410,primary,primary,complete
independent-evaluation,hotpotqa,5ae3eaf75542995dadf24250,train,2026080217,303,primary,primary,complete
independent-evaluation,hotpotqa,5ae3f0f35542995ad6573cb5,train,2026080217,51,primary,primary,complete
independent-evaluation,hotpotqa,5ae3fbf05542995dadf24285,train,2026080217,529,primary,primary,complete
independent-evaluation,hotpotqa,5ae40e8a55429970de88d8c8,train,2026080217,369,primary,primary,complete
independent-evaluation,hotpotqa,5ae420585542996836b02c44,train,2026080217,359,primary,primary,complete
independent-evaluation,hotpotqa,5ae4311a5542995ad6573d19,train,2026080217,319,primary,primary,complete
independent-evaluation,hotpotqa,5ae45c0655429970de88d946,train,2026080217,261,primary,primary,complete
independent-evaluation,hotpotqa,5ae46fba5542995ad6573d42,train,2026080217,560,primary,primary,complete
independent-evaluation,hotpotqa,5ae475c85542995ad6573d44,train,2026080217,477,primary,primary,complete
independent-evaluation,hotpotqa,5ae490525542995ad6573d98,train,2026080217,565,primary,primary,complete
independent-evaluation,hotpotqa,5ae498865542995dadf24369,train,2026080217,390,primary,primary,complete
independent-evaluation,hotpotqa,5ae499ab5542996836b02ce7,train,2026080217,519,primary,primary,complete
independent-evaluation,hotpotqa,5ae49f635542995dadf2437c,train,2026080217,550,primary,primary,complete
independent-evaluation,hotpotqa,5ae4ad685542995dadf243a6,train,2026080217,553,primary,primary,complete
independent-evaluation,hotpotqa,5ae4b83a55429913cc2044e1,train,2026080217,540,primary,primary,complete
independent-evaluation,hotpotqa,5ae4bf7a5542995ad6573e3d,train,2026080217,254,primary,primary,complete
independent-evaluation,hotpotqa,5ae4cd385542990ba0bbb146,train,2026080217,445,primary,primary,complete
independent-evaluation,hotpotqa,5ae4d2795542993aec5ec0dc,train,2026080217,377,primary,primary,complete
independent-evaluation,hotpotqa,5ae4e16355429913cc20452b,train,2026080217,80,primary,primary,complete
independent-evaluation,hotpotqa,5ae4eb7355429913cc204533,train,2026080217,512,primary,primary,complete
independent-evaluation,hotpotqa,5ae52f3a55429908b6326555,train,2026080217,146,primary,primary,complete
independent-evaluation,hotpotqa,5ae5344a5542992663a4f15f,train,2026080217,102,primary,primary,complete
independent-evaluation,hotpotqa,5ae535cb5542992663a4f167,train,2026080217,367,primary,primary,complete
independent-evaluation,hotpotqa,5ae53b7455429960a22e0287,train,2026080217,465,primary,primary,complete
independent-evaluation,hotpotqa,5ae53de755429960a22e0298,train,2026080217,233,primary,primary,complete
independent-evaluation,hotpotqa,5ae541fb55429908b63265bf,train,2026080217,353,primary,primary,complete
independent-evaluation,hotpotqa,5ae5b89a5542990ba0bbb2c3,train,2026080217,237,primary,primary,complete
independent-evaluation,hotpotqa,5ae5bf905542990ba0bbb2cb,train,2026080217,194,primary,primary,complete
independent-evaluation,hotpotqa,5ae5e1a55542996de7b71a55,train,2026080217,225,primary,primary,complete
independent-evaluation,hotpotqa,5ae5e64355429929b0807a08,train,2026080217,243,primary,primary,complete
independent-evaluation,hotpotqa,5ae5e6b5554299546bf82fae,train,2026080217,89,primary,primary,complete
independent-evaluation,hotpotqa,5ae600c05542996de7b71ae0,train,2026080217,223,primary,primary,complete
independent-evaluation,hotpotqa,5ae603de55429929b0807a57,train,2026080217,344,primary,primary,complete
independent-evaluation,hotpotqa,5ae608fc55429929b0807a92,train,2026080217,470,primary,primary,complete
independent-evaluation,hotpotqa,5ae60ae7554299546bf8302b,train,2026080217,461,primary,primary,complete
independent-evaluation,hotpotqa,5ae60c79554299546bf83035,train,2026080217,213,primary,primary,complete
independent-evaluation,hotpotqa,5ae60f90554299546bf83057,train,2026080217,293,primary,primary,complete
independent-evaluation,hotpotqa,5ae61a695542996de7b71b5d,train,2026080217,45,primary,primary,complete
independent-evaluation,hotpotqa,5ae63f8755429929b0807b02,train,2026080217,60,primary,primary,complete
independent-evaluation,hotpotqa,5ae645b455429908198fa56f,train,2026080217,1,primary,primary,complete
independent-evaluation,hotpotqa,5ae651fc55429908198fa584,train,2026080217,267,primary,primary,complete
independent-evaluation,hotpotqa,5ae65cb15542996d980e7b11,train,2026080217,196,primary,primary,complete
independent-evaluation,hotpotqa,5ae686025542996d980e7bdb,train,2026080217,151,primary,primary,complete
independent-evaluation,hotpotqa,5ae687155542996d980e7be2,train,2026080217,95,primary,primary,complete
independent-evaluation,hotpotqa,5ae693405542996d980e7c10,train,2026080217,156,primary,primary,complete
independent-evaluation,hotpotqa,5ae694075542996d980e7c15,train,2026080217,365,primary,primary,complete
independent-evaluation,hotpotqa,5ae6a02855429908198fa66d,train,2026080217,139,primary,primary,complete
independent-evaluation,hotpotqa,5ae6a6a85542996d980e7c6d,train,2026080217,571,primary,primary,complete
independent-evaluation,hotpotqa,5ae6a81a5542996d980e7c73,train,2026080217,18,primary,primary,complete
independent-evaluation,hotpotqa,5ae6b4c85542992ae0d16395,train,2026080217,480,primary,primary,complete
independent-evaluation,hotpotqa,5ae6d2a155429908198fa6c8,train,2026080217,253,primary,primary,complete
independent-evaluation,hotpotqa,5ae706d0554299572ea54689,train,2026080217,518,primary,primary,complete
independent-evaluation,hotpotqa,5ae70d81554299572ea54698,train,2026080217,455,primary,primary,complete
independent-evaluation,hotpotqa,5ae717135542995703ce8bcd,train,2026080217,374,primary,primary,complete
independent-evaluation,hotpotqa,5ae72c47554299572ea54755,train,2026080217,517,primary,primary,complete
independent-evaluation,hotpotqa,5ae739475542991e8301cbf3,train,2026080217,278,primary,primary,complete
independent-evaluation,hotpotqa,5ae73aff5542991e8301cc0a,train,2026080217,476,primary,primary,complete
independent-evaluation,hotpotqa,5ae742ff5542997b22f6a657,train,2026080217,217,primary,primary,complete
independent-evaluation,hotpotqa,5ae766535542995703ce8c14,train,2026080217,81,primary,primary,complete
independent-evaluation,hotpotqa,5ae767885542997b22f6a732,train,2026080217,25,primary,primary,complete
independent-evaluation,hotpotqa,5ae792d65542997b22f6a7af,train,2026080217,451,primary,primary,complete
independent-evaluation,hotpotqa,5ae7aaf15542997ec27276cd,train,2026080217,164,primary,primary,complete
independent-evaluation,hotpotqa,5ae7ab9d5542993210983eeb,train,2026080217,333,primary,primary,complete
independent-evaluation,hotpotqa,5ae7abbe554299540e5a5636,train,2026080217,336,primary,primary,complete
independent-evaluation,hotpotqa,5ae7df4b5542997ec27276f9,train,2026080217,592,primary,primary,complete
independent-evaluation,hotpotqa,5ae7e985554299540e5a568e,train,2026080217,318,primary,primary,complete
independent-evaluation,hotpotqa,5ae7f2b45542994a481bbe4d,train,2026080217,450,primary,primary,complete
independent-evaluation,hotpotqa,5ae80226554299321098402e,train,2026080217,27,primary,primary,complete
independent-evaluation,hotpotqa,5ae8236655429952e35eaa4e,train,2026080217,114,primary,primary,complete
independent-evaluation,hotpotqa,5ae8334955429952e35eaa8d,train,2026080217,543,primary,primary,complete
independent-evaluation,musique,2hop__100543_15014,train,2026080217,444,primary,primary,complete
independent-evaluation,musique,2hop__100610_15014,train,2026080217,481,primary,primary,complete
independent-evaluation,musique,2hop__102543_58128,train,2026080217,27,primary,primary,complete
independent-evaluation,musique,2hop__102789_75372,train,2026080217,379,primary,primary,complete
independent-evaluation,musique,2hop__102981_36414,train,2026080217,193,primary,primary,complete
independent-evaluation,musique,2hop__103771_23140,train,2026080217,273,primary,primary,complete
independent-evaluation,musique,2hop__103832_44224,train,2026080217,360,primary,primary,complete
independent-evaluation,musique,2hop__104567_56424,train,2026080217,171,primary,primary,complete
independent-evaluation,musique,2hop__105143_33141,train,2026080217,583,primary,primary,complete
independent-evaluation,musique,2hop__105388_89066,train,2026080217,560,primary,primary,complete
independent-evaluation,musique,2hop__105444_91789,train,2026080217,372,primary,primary,complete
independent-evaluation,musique,2hop__106125_79404,train,2026080217,454,primary,primary,complete
independent-evaluation,musique,2hop__106465_159597,train,2026080217,385,primary,primary,complete
independent-evaluation,musique,2hop__106745_43178,train,2026080217,188,primary,primary,complete
independent-evaluation,musique,2hop__106891_52230,train,2026080217,2,primary,primary,complete
independent-evaluation,musique,2hop__106945_79404,train,2026080217,462,primary,primary,complete
independent-evaluation,musique,2hop__107141_20314,train,2026080217,499,primary,primary,complete
independent-evaluation,musique,2hop__107208_91469,train,2026080217,333,primary,primary,complete
independent-evaluation,musique,2hop__107700_306274,train,2026080217,358,primary,primary,complete
independent-evaluation,musique,2hop__107798_37364,train,2026080217,31,primary,primary,complete
independent-evaluation,musique,2hop__108138_62766,train,2026080217,138,primary,primary,complete
independent-evaluation,musique,2hop__109254_37364,train,2026080217,337,primary,primary,complete
independent-evaluation,musique,2hop__109340_170204,train,2026080217,184,primary,primary,complete
independent-evaluation,musique,2hop__11212_11179,train,2026080217,510,primary,primary,complete
independent-evaluation,musique,2hop__11583_40786,train,2026080217,371,primary,primary,complete
independent-evaluation,musique,2hop__116079_376745,train,2026080217,438,primary,primary,complete
independent-evaluation,musique,2hop__11799_2083,train,2026080217,439,primary,primary,complete
independent-evaluation,musique,2hop__118280_598373,train,2026080217,405,primary,primary,complete
independent-evaluation,musique,2hop__12069_12058,train,2026080217,232,primary,primary,complete
independent-evaluation,musique,2hop__120705_4688,train,2026080217,126,primary,primary,complete
independent-evaluation,musique,2hop__121341_834952,train,2026080217,262,primary,primary,complete
independent-evaluation,musique,2hop__121590_86840,train,2026080217,339,primary,primary,complete
independent-evaluation,musique,2hop__122463_86840,train,2026080217,123,primary,primary,complete
independent-evaluation,musique,2hop__12247_92216,train,2026080217,464,primary,primary,complete
independent-evaluation,musique,2hop__12474_446818,train,2026080217,415,primary,primary,complete
independent-evaluation,musique,2hop__127789_781580,train,2026080217,558,primary,primary,complete
independent-evaluation,musique,2hop__128598_11441,train,2026080217,61,primary,primary,complete
independent-evaluation,musique,2hop__128598_11443,train,2026080217,441,primary,primary,complete
independent-evaluation,musique,2hop__128724_333219,train,2026080217,282,primary,primary,complete
independent-evaluation,musique,2hop__128772_745471,train,2026080217,225,primary,primary,complete
independent-evaluation,musique,2hop__128806_205185,train,2026080217,165,primary,primary,complete
independent-evaluation,musique,2hop__128895_11424,train,2026080217,114,primary,primary,complete
independent-evaluation,musique,2hop__128895_90736,train,2026080217,376,primary,primary,complete
independent-evaluation,musique,2hop__129047_86587,train,2026080217,472,primary,primary,complete
independent-evaluation,musique,2hop__129075_85808,train,2026080217,595,primary,primary,complete
independent-evaluation,musique,2hop__129113_92585,train,2026080217,321,primary,primary,complete
independent-evaluation,musique,2hop__129242_45439,train,2026080217,274,primary,primary,complete
independent-evaluation,musique,2hop__129312_200897,train,2026080217,50,primary,primary,complete
independent-evaluation,musique,2hop__129312_555599,train,2026080217,535,primary,primary,complete
independent-evaluation,musique,2hop__129333_64008,train,2026080217,81,primary,primary,complete
independent-evaluation,musique,2hop__129571_609442,train,2026080217,113,primary,primary,complete
independent-evaluation,musique,2hop__129572_47336,train,2026080217,131,primary,primary,complete
independent-evaluation,musique,2hop__129703_45439,train,2026080217,467,primary,primary,complete
independent-evaluation,musique,2hop__130004_52453,train,2026080217,493,primary,primary,complete
independent-evaluation,musique,2hop__130414_51968,train,2026080217,549,primary,primary,complete
independent-evaluation,musique,2hop__130637_92585,train,2026080217,325,primary,primary,complete
independent-evaluation,musique,2hop__130713_224276,train,2026080217,127,primary,primary,complete
independent-evaluation,musique,2hop__130780_53573,train,2026080217,375,primary,primary,complete
independent-evaluation,musique,2hop__130823_73753,train,2026080217,217,primary,primary,complete
independent-evaluation,musique,2hop__130868_92014,train,2026080217,562,primary,primary,complete
independent-evaluation,musique,2hop__131130_374419,train,2026080217,89,primary,primary,complete
independent-evaluation,musique,2hop__131209_43057,train,2026080217,180,primary,primary,complete
independent-evaluation,musique,2hop__131373_53519,train,2026080217,54,primary,primary,complete
independent-evaluation,musique,2hop__131701_158277,train,2026080217,596,primary,primary,complete
independent-evaluation,musique,2hop__131863_63766,train,2026080217,501,primary,primary,complete
independent-evaluation,musique,2hop__132711_653391,train,2026080217,410,primary,primary,complete
independent-evaluation,musique,2hop__134678_663471,train,2026080217,20,primary,primary,complete
independent-evaluation,musique,2hop__135339_53573,train,2026080217,172,primary,primary,complete
independent-evaluation,musique,2hop__135584_34638,train,2026080217,151,primary,primary,complete
independent-evaluation,musique,2hop__13631_13701,train,2026080217,490,primary,primary,complete
independent-evaluation,musique,2hop__136323_516766,train,2026080217,279,primary,primary,complete
independent-evaluation,musique,2hop__136503_92189,train,2026080217,563,primary,primary,complete
independent-evaluation,musique,2hop__136618_49870,train,2026080217,239,primary,primary,complete
independent-evaluation,musique,2hop__136633_49870,train,2026080217,546,primary,primary,complete
independent-evaluation,musique,2hop__136889_52356,train,2026080217,148,primary,primary,complete
independent-evaluation,musique,2hop__13778_15345,train,2026080217,267,primary,primary,complete
independent-evaluation,musique,2hop__140261_4681,train,2026080217,240,primary,primary,complete
independent-evaluation,musique,2hop__142478_20779,train,2026080217,429,primary,primary,complete
independent-evaluation,musique,2hop__142818_570414,train,2026080217,525,primary,primary,complete
independent-evaluation,musique,2hop__143153_226090,train,2026080217,251,primary,primary,complete
independent-evaluation,musique,2hop__143647_576190,train,2026080217,15,primary,primary,complete
independent-evaluation,musique,2hop__144393_87372,train,2026080217,287,primary,primary,complete
independent-evaluation,musique,2hop__144582_126070,train,2026080217,437,primary,primary,complete
independent-evaluation,musique,2hop__144758_79175,train,2026080217,299,primary,primary,complete
independent-evaluation,musique,2hop__144882_365684,train,2026080217,44,primary,primary,complete
independent-evaluation,musique,2hop__144937_119986,train,2026080217,101,primary,primary,complete
independent-evaluation,musique,2hop__144949_42292,train,2026080217,489,primary,primary,complete
independent-evaluation,musique,2hop__145019_91206,train,2026080217,122,primary,primary,complete
independent-evaluation,musique,2hop__145302_421384,train,2026080217,201,primary,primary,complete
independent-evaluation,musique,2hop__145417_500442,train,2026080217,568,primary,primary,complete
independent-evaluation,musique,2hop__145957_89481,train,2026080217,144,primary,primary,complete
independent-evaluation,musique,2hop__146459_42328,train,2026080217,476,primary,primary,complete
independent-evaluation,musique,2hop__146675_54580,train,2026080217,90,primary,primary,complete
independent-evaluation,musique,2hop__147304_744542,train,2026080217,331,primary,primary,complete
independent-evaluation,musique,2hop__147386_42255,train,2026080217,573,primary,primary,complete
independent-evaluation,musique,2hop__149704_107869,train,2026080217,168,primary,primary,complete
independent-evaluation,musique,2hop__149947_432788,train,2026080217,492,primary,primary,complete
independent-evaluation,musique,2hop__150690_653391,train,2026080217,194,primary,primary,complete
independent-evaluation,musique,2hop__150711_15815,train,2026080217,25,primary,primary,complete
independent-evaluation,musique,2hop__152895_542971,train,2026080217,203,primary,primary,complete
independent-evaluation,musique,2hop__153004_86587,train,2026080217,555,primary,primary,complete
independent-evaluation,musique,2hop__153048_73786,train,2026080217,153,primary,primary,complete
independent-evaluation,musique,2hop__157791_90774,train,2026080217,277,primary,primary,complete
independent-evaluation,musique,2hop__157856_726919,train,2026080217,459,primary,primary,complete
independent-evaluation,musique,2hop__158366_432112,train,2026080217,23,primary,primary,complete
independent-evaluation,musique,2hop__159116_44163,train,2026080217,491,primary,primary,complete
independent-evaluation,musique,2hop__159116_54206,train,2026080217,524,primary,primary,complete
independent-evaluation,musique,2hop__159583_50751,train,2026080217,449,primary,primary,complete
independent-evaluation,musique,2hop__160598_65075,train,2026080217,453,primary,primary,complete
independent-evaluation,musique,2hop__160794_158615,train,2026080217,576,primary,primary,complete
independent-evaluation,musique,2hop__161581_85088,train,2026080217,432,primary,primary,complete
independent-evaluation,musique,2hop__162308_88835,train,2026080217,260,primary,primary,complete
independent-evaluation,musique,2hop__164273_22041,train,2026080217,191,primary,primary,complete
independent-evaluation,musique,2hop__167272_53519,train,2026080217,559,primary,primary,complete
independent-evaluation,musique,2hop__16766_16772,train,2026080217,74,primary,primary,complete
independent-evaluation,musique,2hop__169108_61463,train,2026080217,302,primary,primary,complete
independent-evaluation,musique,2hop__171605_26603,train,2026080217,397,primary,primary,complete
independent-evaluation,musique,2hop__178917_80728,train,2026080217,224,primary,primary,complete
independent-evaluation,musique,2hop__181212_701819,train,2026080217,170,primary,primary,complete
independent-evaluation,musique,2hop__181992_51888,train,2026080217,108,primary,primary,complete
independent-evaluation,musique,2hop__183946_44637,train,2026080217,58,primary,primary,complete
independent-evaluation,musique,2hop__193120_159115,train,2026080217,427,primary,primary,complete
independent-evaluation,musique,2hop__196525_107869,train,2026080217,164,primary,primary,complete
independent-evaluation,musique,2hop__198602_2630,train,2026080217,257,primary,primary,complete
independent-evaluation,musique,2hop__202781_126055,train,2026080217,445,primary,primary,complete
independent-evaluation,musique,2hop__205146_92853,train,2026080217,18,primary,primary,complete
independent-evaluation,musique,2hop__205941_125776,train,2026080217,297,primary,primary,complete
independent-evaluation,musique,2hop__20717_261307,train,2026080217,411,primary,primary,complete
independent-evaluation,musique,2hop__20875_20724,train,2026080217,129,primary,primary,complete
independent-evaluation,musique,2hop__208855_694982,train,2026080217,161,primary,primary,complete
independent-evaluation,musique,2hop__21099_4303,train,2026080217,19,primary,primary,complete
independent-evaluation,musique,2hop__217525_52135,train,2026080217,478,primary,primary,complete
independent-evaluation,musique,2hop__218797_91206,train,2026080217,317,primary,primary,complete
independent-evaluation,musique,2hop__220241_72962,train,2026080217,109,primary,primary,complete
independent-evaluation,musique,2hop__22148_22183,train,2026080217,523,primary,primary,complete
independent-evaluation,musique,2hop__22215_22235,train,2026080217,460,primary,primary,complete
independent-evaluation,musique,2hop__22368_63835,train,2026080217,253,primary,primary,complete
independent-evaluation,musique,2hop__224515_112624,train,2026080217,300,primary,primary,complete
independent-evaluation,musique,2hop__225140_826724,train,2026080217,374,primary,primary,complete
independent-evaluation,musique,2hop__227249_61424,train,2026080217,349,primary,primary,complete
independent-evaluation,musique,2hop__229724_85512,train,2026080217,84,primary,primary,complete
independent-evaluation,musique,2hop__23133_67550,train,2026080217,336,primary,primary,complete
independent-evaluation,musique,2hop__23133_71774,train,2026080217,380,primary,primary,complete
independent-evaluation,musique,2hop__23203_23140,train,2026080217,314,primary,primary,complete
independent-evaluation,musique,2hop__232747_63644,train,2026080217,567,primary,primary,complete
independent-evaluation,musique,2hop__236626_61952,train,2026080217,110,primary,primary,complete
independent-evaluation,musique,2hop__240053_776926,train,2026080217,242,primary,primary,complete
independent-evaluation,musique,2hop__240124_77937,train,2026080217,588,primary,primary,complete
independent-evaluation,musique,2hop__242976_471321,train,2026080217,496,primary,primary,complete
independent-evaluation,musique,2hop__243_261307,train,2026080217,42,primary,primary,complete
independent-evaluation,musique,2hop__24408_677577,train,2026080217,49,primary,primary,complete
